Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
SE.XPD.PRIM.ZS,CC BY-4.0,Expenditure on primary education (% of government expenditure on education),"Expenditure on primary education is expressed as a percentage of total general government expenditure on education. General government usually refers to local, regional and central governments.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Inputs,WB_WDI,,Annual,1970-2019,Median,"Methodology: The share of expenditure on primary education to total government expenditure on education is calculated by dividing government expenditure on primary education by total government expenditure on education (all levels combined), and multiplying by 100. Aggregate data are based on World Bank estimates.

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",The share of government expenditure for a specific education level allows an assessment of the priority a government assigns to a level of education relative to other levels. Enrolment and the relative costs per student between different levels of education should be also taken into account.,"Data disaggregated by level of education are estimates in some instances. It is often difficult to separate lower from upper secondary education expenditure, or pre-primary from primary.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.SECO.ZS,CC BY-4.0,Expenditure on secondary education (% of government expenditure on education),"Expenditure on secondary education is expressed as a percentage of total general government expenditure on education. General government usually refers to local, regional and central governments.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Inputs,WB_WDI,,Annual,1970-2019,Median,"Methodology: The share of expenditure on secondary education to total government expenditure on education is calculated by dividing government expenditure on secondary education by total government expenditure on education (all levels combined), and multiplying by 100. Aggregate data are based on World Bank estimates.

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",The share of government expenditure for a specific education level allows an assessment of the priority a government assigns to a level of education relative to other levels. Enrolment and the relative costs per student between different levels of education should be also taken into account.,"Data disaggregated by level of education are estimates in some instances. It is often difficult to separate lower from upper secondary education expenditure, or pre-primary from primary.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.XPD.TERT.ZS,CC BY-4.0,Expenditure on tertiary education (% of government expenditure on education),"Expenditure on tertiary education is expressed as a percentage of total general government expenditure on education. General government usually refers to local, regional and central governments.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Inputs,WB_WDI,,Annual,1970-2019,Median,"Methodology: The share of expenditure on tertiary education to total government expenditure on education is calculated by dividing government expenditure on tertiary education by total government expenditure on education (all levels combined), and multiplying by 100. Aggregate data are based on World Bank estimates.

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",The share of government expenditure for a specific education level allows an assessment of the priority a government assigns to a level of education relative to other levels. Enrolment and the relative costs per student between different levels of education should be also taken into account.,"Data disaggregated by level of education are estimates in some instances. It is often difficult to separate lower from upper secondary education expenditure, or pre-primary from primary.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.ACTI.1524.FE.ZS,CC BY-4.0,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of female population ages 15-24,Annual,1990-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 
Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.
The series is part of the "ILO modeled estimates database," including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",National estimates are also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.ACTI.1524.FE.NE.ZS,CC BY-4.0,"Labor force participation rate for ages 15-24, female (%) (national estimate)",Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.,"Labour Force Statistics database (LFS), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of female population ages 15-24,Annual,1960-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 

Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",The series for ILO estimates is also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.ACTI.1524.MA.ZS,CC BY-4.0,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of male population ages 15-24,Annual,1990-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 
Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.
The series is part of the "ILO modeled estimates database," including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",National estimates are also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.ACTI.1524.MA.NE.ZS,CC BY-4.0,"Labor force participation rate for ages 15-24, male (%) (national estimate)",Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.,"Labour Force Statistics database (LFS), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of male population ages 15-24,Annual,1960-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 

Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",The series for ILO estimates is also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.ACTI.1524.ZS,CC BY-4.0,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of total population ages 15-24,Annual,1990-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 
Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.
The series is part of the "ILO modeled estimates database," including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",National estimates are also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.ACTI.1524.NE.ZS,CC BY-4.0,"Labor force participation rate for ages 15-24, total (%) (national estimate)",Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.,"Labour Force Statistics database (LFS), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of total population ages 15-24,Annual,1960-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 

Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",The series for ILO estimates is also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.CACT.FE.ZS,CC BY-4.0,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",The labor force participation rate is the labor force as a percent of the population ages 15 and older. The labor force is the sum of all persons of working age who are employed and those who are unemployed.,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of female population ages 15+,Annual,1990-2024,Weighted average,"Methodology: The labor force participation rate (LFPR) is calculated as follows: 

LFPR (%) = 100 x Labor force / population of a given age group, where the labor force is equal to employment plus unemployment.

Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Population censuses are another major source of data on the labor force and its components.

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.





The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.





Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",National estimates are also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
SL.TLF.CACT.FE.NE.ZS,CC BY-4.0,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period.,"Labour Force Statistics database (LFS), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026",Social Protection & Labor: Labor force structure,WB_WDI,% of female population ages 15+,Annual,1960-2024,Weighted average,"Methodology: The labor force participation rate is calculated by expressing the number of persons in the labor force as a percentage of the population of a given age group. The labor force is the sum of the number of persons employed and the number of unemployed. 
Labor force surveys are typically the preferred source of information for determining the labor force participation rate. Such surveys can be designed to cover virtually the entire noninstitutional population of a given country, all branches of economic activity, all sectors of the economy and all categories of workers, including the self-employed, contributing (unpaid) family workers, casual workers and multiple jobholders. In addition, such surveys generally provide an opportunity for the simultaneous measurement of the employed, the unemployed and persons outside the labor force in a coherent framework. 

Population censuses are another major source of data on the labor force and its components. The labor force participation rates obtained from population censuses, however, tend to be lower, as the vastness of the census operation inhibits the recruitment of trained interviewers and does not typically allow for detailed probing on the labor market activities of the respondents.

Statistical concept(s): The labor force is the supply of labor available for producing goods and services in an economy. It includes people who are currently employed and people who are unemployed but seeking work as well as first-time job-seekers. Not everyone who works is included, however. Unpaid workers, family workers, and students are often omitted, and some countries do not count members of the armed forces. Labor force size tends to vary during the year as seasonal workers enter and leave.","The labor force participation rate indicator plays a central role in the study of the factors that determine the size and composition of a country’s human resources and in making projections of the future supply of labor. The information is also used to formulate employment policies, to determine training needs and to calculate the expected working lives of the male and female populations and the rates of accession to, and retirement from, economic activity – crucial information for the financial planning of social security systems.","Data on the labor force are compiled by the ILO from labor force surveys, censuses, and establishment censuses and surveys. For some countries a combination of these sources is used. Labor force surveys are the most comprehensive source for internationally comparable labor force data. They can cover all non-institutionalized civilians, all branches and sectors of the economy, and all categories of workers, including people holding multiple jobs. By contrast, labor force data from population censuses are often based on a limited number of questions on the economic characteristics of individuals, with little scope to probe. The resulting data often differ from labor force survey data and vary considerably by country, depending on the census scope and coverage. Establishment censuses and surveys provide data only on the employed population, not unemployed workers, workers in small establishments, or workers in the informal sector.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. In countries, where the household is the basic unit of production and all members contribute to output, but some at low intensity or irregularly, the estimated labor force may be much smaller than the numbers actually working.

Differing definitions of employment age also affect comparability. For most countries the working age is 15 and older, but in some countries children younger than 15 work full- or part-time and are included in the estimates. Similarly, some countries have an upper age limit. As a result, calculations may systematically over- or underestimate actual rates.",The series for ILO estimates is also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,https://datacatalog.worldbank.org/public-licenses#cc-by
